Date,Open,High,Low,Close,Adj Close,Volume
2020.1.3,56000,56600,54900,55500,52589.875,15422255
2020.1.6,54900,55600,54600,55500,52589.875,10278951
2020.1.7,55700,56400,55600,55800,52874.14453,10009778
2020.1.8,56200,57400,55900,56800,53821.70313,23501171
2020.1.9,58400,58600,57400,58600,55527.32813,24102579
2020.1.10,58800,59700,58300,59500,56380.13281,16000170
2020.1.13,59600,60000,59100,60000,56853.92188,11359139
2020.1.14,60400,61000,59900,60000,56853.92188,16906295
2020.1.15,59500,59600,58900,59000,55906.35156,14300928
2020.1.16,59100,60700,59000,60700,57517.20703,14381774
2020.1.17,61900,62000,61000,61300,58085.75391,16025661
2020.1.20,62000,62800,61700,62400,59128.07813,12528855
2020.1.21,62000,62400,61200,61400,58180.51172,11142693
2020.1.22,60500,62600,60400,62300,59033.32031,15339565
2020.1.23,61800,61800,60700,60800,57611.96875,14916555
2020.1.28,59400,59400,58300,58800,55716.83594,23664541
2020.1.29,59100,59700,58800,59100,56001.10938,16446102
2020.1.30,58800,58800,56800,57200,54200.73438,20821939
2020.1.31,57800,58400,56400,56400,53442.68359,19749457
2020.2.3,55500,57400,55200,57200,54200.73438,23995260
2020.2.4,57100,59000,56800,58900,55811.60156,21800192
2020.2.5,60000,60200,58900,59500,56380.13281,19278165
2020.2.6,60100,61100,59700,61100,57896.23828,14727159
2020.2.7,61100,61200,59700,60400,57232.94531,16402493
2020.2.10,59200,59800,59100,59700,56569.64453,13107121
2020.2.11,59800,60700,59700,59900,56759.16016,11071231
2020.2.12,60300,60700,59700,60500,57327.69531,12904207
2020.2.13,61200,61600,60500,60700,57517.20703,18449775
2020.2.14,60900,61900,60200,61800,58559.53906,13276067
2020.2.17,61600,62000,61200,61500,58275.26563,8740596
2020.2.18,60800,60900,59700,59800,56664.40234,16674266
2020.2.19,59800,60400,59400,60200,57043.43359,12951496
2020.2.20,60700,61300,59600,60000,56853.92188,14591924
2020.2.21,58800,59800,58500,59200,56095.86328,13777393
2020.2.24,57400,58100,56800,56800,53821.70313,25627537
2020.2.25,56200,58000,56200,57900,54864.02734,23885408
2020.2.26,56000,57000,56000,56500,53537.44141,25483102
2020.2.27,56300,56900,55500,55900,52968.89844,23209541
2020.2.28,55000,55500,54200,54200,51358.03906,30054227
2020.3.2,54300,55500,53600,55000,52116.09375,30403412
2020.3.3,56700,56900,55100,55400,52495.12109,30330295
2020.3.4,54800,57600,54600,57400,54390.24609,24765728
2020.3.5,57600,58000,56700,57800,54769.27344,21698990
2020.3.6,56500,57200,56200,56500,53537.44141,18716656
2020.3.9,56500,56500,56500,56500,53537.44141,18716656
2020.3.10,53800,54900,53700,54600,51737.07031,32106554
2020.3.11,54300,54400,52000,52100,49368.15234,45707281
2020.3.12,52100,52100,52100,52100,49368.15234,18716656
2020.3.13,47450,51600,46850,49950,47330.88672,59462933
2020.3.16,50100,50900,48800,48900,46335.94531,33339821
2020.3.17,46900,49650,46700,47300,44819.84375,51218151
2020.3.18,47750,48350,45600,45600,43208.97656,40152623
2020.3.19,46400,46650,42300,42950,40697.92578,56925513
2020.3.20,44150,45500,43550,45400,43019.46484,49730008
2020.3.23,42600,43550,42400,42500,40271.52734,41701626
2020.3.24,43850,46950,43050,46950,44488.19141,49801908
2020.3.25,48950,49600,47150,48650,46099.05078,52735922
2020.3.26,49000,49300,47700,47800,45293.625,42185129
2020.3.27,49600,49700,46850,48300,45767.41016,39896178
2020.3.30,47050,48350,46550,47850,45675.76563,26797395
2020.3.31,48000,48500,47150,47750,45580.30469,30654261
2020.4.1,47450,47900,45800,45800,43718.91406,27259532
2020.4.2,46200,46850,45350,46800,44673.47656,21621076
2020.4.3,47400,47600,46550,47000,44864.39063,22784682
2020.4.6,47500,48800,47250,48700,46487.14063,23395726
2020.4.7,49650,50200,49000,49600,47346.25,31524034
2020.4.8,49600,49750,48600,48600,46391.68359,25010314
2020.4.9,49750,49800,48700,49100,46868.96875,22628058
2020.4.10,48950,49250,48650,49250,47012.15234,17839111
2020.4.13,48650,48900,48300,48300,46105.32031,14431800
2020.4.14,48800,49200,48300,49000,46773.50781,14206216
2020.4.16,49350,49350,48550,49000,46773.50781,23349760
2020.4.17,50800,52000,50300,51400,49064.45313,32041675
2020.4.20,51400,51400,50000,50100,47823.52734,21866354
2020.4.21,49400,49700,48700,49250,47012.15234,27407543
2020.4.22,48700,50000,48350,49850,47584.89063,18613864
2020.4.23,50200,50300,49500,49850,47584.89063,18754442
2020.4.24,49650,49750,49000,49350,47107.60547,15618347
2020.4.27,49350,50000,49100,49850,47584.89063,14049471
2020.4.28,49850,50100,49300,50100,47823.52734,16095399
2020.4.29,49900,50500,49600,50000,47728.07422,15604533
2020.5.4,48900,49100,48500,48500,46296.23438,26083749
2020.5.6,49000,49200,48500,49200,46964.42578,18070225
2020.5.7,49200,49300,48700,48800,46582.59766,13884411
2020.5.8,49100,49350,48800,48800,46582.59766,15319700
2020.5.11,48900,49250,48300,48400,46200.77344,16357743
2020.5.12,48400,48500,47550,47900,45723.5,23433590
2020.5.13,47250,48550,47200,48550,46343.95703,20223277
2020.5.14,47750,48100,47650,48000,45818.94922,19305974
2020.5.15,48400,48450,47700,47850,45675.76563,18463118
2020.5.18,47950,49100,47600,48800,46582.59766,20481981
2020.5.19,50100,50500,49700,50300,48014.4375,25168295
2020.5.20,50000,50200,49800,50000,47728.07422,14896899
2020.5.21,50300,50400,49850,49950,47680.34375,14949266
2020.5.22,49600,49800,48600,48750,46534.87109,19706284
2020.5.25,48750,48900,48450,48850,46630.32422,14337913
2020.5.26,48700,49450,48600,49250,47012.15234,15127490
2020.5.27,48950,50000,48800,49900,47632.61328,19548479
2020.5.28,51100,51200,49900,50400,48109.89844,31309318
2020.5.29,50000,50700,49700,50700,48396.26563,27596961
2020.6.1,50800,51200,50600,51200,48873.54297,16949183
2020.6.2,51000,51500,50800,51400,49064.45313,14247933
2020.6.3,51800,55000,51700,54500,52023.60156,49257814
2020.6.4,55800,57000,54600,54600,52119.05859,40220334
2020.6.5,54400,55900,54000,55500,52978.16016,22743629
2020.6.8,56400,56500,54700,54900,52405.42188,25634965
2020.6.9,55800,56500,54400,55500,52978.16016,23998831
2020.6.10,55100,55900,54900,55400,52882.70313,16742493
2020.6.11,54500,55100,53200,54300,51832.6875,33815123
2020.6.12,52100,52800,51500,52300,49923.5625,26976019
2020.6.15,51400,52000,49900,49900,47632.61328,28772921
2020.6.16,51200,52100,50600,52100,49732.65234,21808375
2020.6.17,52100,52900,51300,52200,49828.10547,26672595
2020.6.18,52200,52300,51600,52300,49923.5625,15982926
2020.6.19,52600,52900,51600,52900,50496.29688,18157985
2020.6.22,52000,52600,51800,52000,49637.19141,13801350
2020.6.23,52500,52800,51100,51400,49064.45313,18086152
2020.6.24,51900,53900,51600,52900,50496.29688,24519552
2020.6.25,52100,53000,51900,51900,49541.73828,18541624
2020.6.26,52800,53900,52200,53300,50878.12891,21575360
2020.6.29,52500,53200,52000,52400,50353.44922,17776925
2020.6.30,53900,53900,52800,52800,50737.82422,21157172
2020.7.1,53400,53600,52400,52600,50545.63672,16706143
2020.7.2,52100,52900,52100,52900,50833.92188,14142583
2020.7.3,53000,53600,52700,53600,51506.58203,11887868
2020.7.6,54000,55000,53800,55000,52851.90234,19856623
2020.7.7,55800,55900,53400,53400,51314.39063,30760032
2020.7.8,53600,53900,52900,53000,50930.01172,19664652
2020.7.9,53200,53600,52800,52800,50737.82422,17054850
2020.7.10,53100,53200,52300,52700,50641.73438,13714746
2020.7.13,53300,53800,53100,53400,51314.39063,12240188
2020.7.14,53700,53800,53200,53800,51698.76563,14269484
2020.7.15,54400,55000,54300,54700,52563.61719,24051450
2020.7.16,54800,54800,53800,53800,51698.76563,16779127
2020.7.17,54200,54700,54100,54400,52275.33594,10096174
2020.7.20,54800,54800,54000,54200,52083.14844,10507530
2020.7.21,55200,55400,54800,55300,53140.17969,18297260
2020.7.22,55300,55500,54700,54700,52563.61719,12885057
2020.7.23,54700,54700,53800,54100,51987.05078,16214932
2020.7.24,54000,54400,53700,54200,52083.14844,10994535
2020.7.27,54300,55700,54300,55600,53428.46875,21054421
2020.7.28,57000,58800,56400,58600,56311.29688,48431566
2020.7.29,60300,60400,58600,59000,56695.67969,36476611
2020.7.30,59700,60100,59000,59000,56695.67969,19285354
2020.7.31,59500,59600,57700,57900,55638.63672,21943345
2020.8.3,57800,57900,56700,56800,54581.59766,21158940
2020.8.4,57200,58100,57000,57300,55062.07031,19419694
2020.8.5,57300,57500,56300,56900,54677.69531,17739706
2020.8.6,57100,58400,57100,58000,55734.73438,21625874
2020.8.7,57900,58400,57100,57500,55254.26563,18751717
2020.8.10,57600,58300,57500,57800,55542.54297,17774291
2020.8.11,58000,59500,57800,58200,55926.92188,24907912
2020.8.12,58200,59000,57700,59000,56695.67969,18573934
2020.8.13,59400,59600,58000,58700,56407.39844,22089460
2020.8.14,58000,58400,57700,58000,55734.73438,15672548
2020.8.18,58900,59900,58000,58400,56119.10938,25307825
2020.8.19,59000,59200,57800,57800,55542.54297,16930719
2020.8.20,57600,57600,55300,55400,53236.28125,30386029
2020.8.21,56200,56900,55800,55900,53716.75391,21142288
2020.8.24,55800,56600,55400,56100,53908.9375,15055896
2020.8.25,56400,56800,56100,56400,54197.22656,14021705
2020.8.26,56400,56500,55700,56400,54197.22656,17651593
2020.8.27,56300,56300,55600,55600,53428.46875,16196568
2020.8.28,56100,56300,55400,55400,53236.28125,14619888
2020.8.31,56000,56100,54000,54000,51890.96094,32671367
2020.9.1,54100,54800,54100,54200,52083.14844,19363117
2020.9.2,54600,55100,54100,54400,52275.33594,16905723
2020.9.3,55600,56700,55500,56400,54197.22656,28384920
2020.9.4,55200,55800,55100,55600,53428.46875,22139109
2020.9.7,56100,57300,55800,56500,54293.32031,18685880
2020.9.8,57400,58700,57200,58700,56407.39844,31517520
2020.9.9,58200,59300,57800,58400,56119.10938,30597399
2020.9.10,59900,60000,59100,59200,56887.86328,29923293
2020.9.11,59300,59400,58200,59000,56695.67969,16017098
2020.9.14,60200,60800,59900,60400,58040.99609,20648281
2020.9.15,60900,61000,60500,61000,58617.5625,17877075
2020.9.16,61100,61300,60600,61000,58617.5625,17041444
2020.9.17,60700,60800,59300,59500,57176.14844,25108356
2020.9.18,59800,59900,59100,59300,56983.95703,18884571
2020.9.21,59100,60000,59000,59200,56887.86328,15140387
2020.9.22,59100,59700,57800,58200,55926.92188,20830381
2020.9.23,58400,58800,57400,58600,56311.29688,20111398
2020.9.24,57700,58600,57600,57800,55542.54297,17564020
2020.9.25,57700,58200,57700,57900,55638.63672,11444683
2020.9.28,58300,58800,57900,58200,56270.96094,12614080
2020.9.29,58300,59000,58200,58200,56270.96094,15503563
2020.10.5,57500,59200,57500,58700,56754.39063,20228289
2020.10.6,59400,59900,58700,59000,57044.44922,14463826
2020.10.7,58700,59900,58500,59900,57914.61719,14861838
2020.10.8,60500,60700,59500,59700,57721.24609,24589924
2020.10.12,60000,60400,59900,60400,58398.04297,16145837
2020.10.13,61000,61400,60400,60900,58881.46875,19247631
2020.10.14,61000,61100,60500,60900,58881.46875,16086716
2020.10.15,60700,60800,59700,60000,58011.30078,17756232
2020.10.16,60000,60400,59000,59500,57527.87109,16554190
2020.10.19,59600,60200,59500,60000,58011.30078,14474985
2020.10.20,60300,60900,60100,60900,58881.46875,19326115
2020.10.21,61200,61500,60600,60900,58881.46875,15703443
2020.10.22,60300,60500,59800,60100,58107.98828,14294095
2020.10.23,60400,60400,59800,60200,58204.67188,9322232
2020.10.26,60400,61100,60100,60400,58398.04297,13268226
2020.10.27,60300,60300,59500,59800,57817.92969,17260416
2020.10.28,59400,59400,58800,59000,57044.44922,14428882
2020.10.29,58200,58500,57500,58100,56174.27734,22636966
2020.10.30,58000,58000,56600,56600,54723.99609,26907844
2020.11.2,56400,57500,56000,57400,55497.48047,20489076
2020.11.3,57900,58900,57600,58800,56851.07813,14950919
2020.11.4,58900,59000,57800,58500,56561.01953,21718561
2020.11.5,59000,60300,58800,60300,58301.35938,20639475
2020.11.6,60700,60800,59600,60100,58107.98828,16910230
2020.11.9,60700,60900,60100,60200,58204.67188,15892961
2020.11.10,60500,60500,59500,60200,58204.67188,19073552
2020.11.11,60700,61400,60400,61300,59268.21094,25628510
2020.11.12,61000,61400,60700,61000,58978.15625,19800573
2020.11.13,61300,63200,61000,63200,61105.24219,31508829
2020.11.16,64000,66700,63900,66300,64102.48828,36354334
2020.11.17,67000,67000,65600,65700,63522.375,30204089
2020.11.18,65700,66200,64700,64800,62652.20703,22963790
2020.11.19,64100,64800,63900,64600,62458.83594,16590290
2020.11.20,63900,65200,63900,64700,62555.52344,15068682
2020.11.23,64800,67800,64700,67500,65262.71094,27134398
2020.11.24,67900,69500,67000,67700,65456.08594,32158235
2020.11.25,67900,68300,66500,66600,64392.54297,32447065
2020.11.26,66100,68000,66000,68000,65746.14063,19023323
2020.11.27,68000,68400,67600,68200,65939.51563,14063434
2020.11.30,68400,68600,66700,66700,64489.23047,43811016
2020.12.1,67100,68300,67100,67800,65552.76563,22327173
2020.12.2,68400,69900,68300,69500,67196.42969,29703942
2020.12.3,70100,70500,69300,69700,67389.79688,23677989
2020.12.4,70400,72100,70100,71500,69130.13281,28130533
2020.12.7,72400,73500,71900,72900,70483.72656,28490496
2020.12.8,72200,72900,71600,71700,69323.50781,25000338
2020.12.9,72100,73900,72000,73900,71450.58594,24077996
2020.12.10,72700,73800,72500,72900,70483.72656,39882928
2020.12.11,73500,73800,73100,73400,70967.15625,18486672
2020.12.14,73600,74500,73200,73800,71353.89844,21510415
2020.12.15,73800,74100,73300,73800,71353.89844,20863671
2020.12.16,74100,74500,73400,73800,71353.89844,17512081
2020.12.17,73400,73700,72600,73300,70870.46875,24293214
2020.12.18,73300,73700,73000,73000,70580.41406,17613029
2020.12.21,73100,73400,72000,73000,70580.41406,20367355
2020.12.22,72500,73200,72100,72300,69903.61719,16304910
2020.12.23,72400,74000,72300,73900,71450.58594,19411326
2020.12.24,74100,78800,74000,77800,75221.32813,32502870
2020.12.28,79000,80100,78200,78700,76091.49219,40085044
2020.12.29,78800,78900,77300,78300,77609.99219,30339449
2020.12.30,77400,81300,77300,81000,80286.20313,29417421
2021.1.4,81000,84400,80200,83000,82268.57031,38655276
2021.1.5,81600,83900,81600,83900,83160.64844,35335669
2021.1.6,83300,84500,82100,82200,81475.625,42089013
2021.1.7,82800,84200,82700,82900,82169.46094,32644642
2021.1.8,83300,90000,83000,88800,88017.46094,59013307
2021.1.11,90000,96800,89500,91000,90198.07813,90306177
2021.1.12,90300,91400,87800,90600,89801.59375,48682416
2021.1.13,89800,91200,89100,89700,88909.53125,36068848
2021.1.14,88700,90000,88700,89700,88909.53125,26393970
2021.1.15,89800,91800,88000,88000,87224.50781,33431809
2021.1.18,86600,87300,84100,85000,84250.95313,43227951
2021.1.19,84500,88000,83600,87000,86233.32031,39895044
2021.1.20,89000,89000,86500,87200,86431.5625,25211127
2021.1.21,87500,88600,86500,88100,87323.63281,25318011
2021.1.22,89000,89700,86800,86800,86035.08594,30861661
2021.1.25,87000,89900,86300,89400,88612.17188,27258534
2021.1.26,88800,89200,86500,86700,85935.96875,33178936
2021.1.27,86600,87700,85600,85600,84845.65625,26423070
2021.1.28,83200,85600,83200,83700,82962.40625,31859808
2021.1.29,84500,85000,82000,82000,81277.38281,39615978
2021.2.1,81700,83400,81000,83000,82268.57031,28046832
2021.2.2,84100,86400,83700,84400,83656.23438,26302077
2021.2.3,84800,85400,83400,84600,83854.47656,22112205
2021.2.4,83500,83800,82100,82500,81772.97656,24171688
2021.2.5,83100,84000,82500,83500,82764.16406,18036835
2021.2.8,83800,84200,83000,83000,82268.57031,15338765
2021.2.9,84000,84800,82700,82700,81971.21875,20898332
2021.2.10,82600,82600,81600,81600,80880.91406,23025766
2021.2.15,83800,84500,83300,84200,83458,23529706
2021.2.16,84500,86000,84200,84900,84151.82813,20483100
2021.2.17,83900,84200,83000,83200,82466.80469,18307735
2021.2.18,83200,83600,82100,82100,81376.50781,21327683
2021.2.19,82300,82800,81000,82600,81872.10156,25880879
2021.2.22,83800,84200,82200,82200,81475.625,25419886
2021.2.23,81200,82900,81100,82000,81277.38281,20587314
2021.2.24,81800,83600,81300,82000,81277.38281,26807651
2021.2.25,84000,85400,83000,85300,84548.3125,34155986
2021.2.26,82800,83400,82000,82500,81772.97656,38520800
2021.3.2,85100,85300,83000,83600,82863.28906,33498180
2021.3.3,83500,84000,82800,84000,83259.75781,19882132
2021.3.4,82600,83200,82200,82400,81673.85938,24348331
2021.3.5,81100,82600,81100,82100,81376.50781,20508971
2021.3.8,82900,83000,81600,82000,81277.38281,17641256
2021.3.9,81400,81900,80600,81400,80682.67188,25420764
2021.3.10,82400,82500,80700,80900,80187.07813,20038422
2021.3.11,81000,82500,81000,82000,81277.38281,23818297
2021.3.12,83100,83500,82400,82800,82070.33594,13530573
2021.3.15,82800,82900,81800,81800,81079.14844,13735798
2021.3.16,82200,83000,82100,82800,82070.33594,12293537
2021.3.17,82800,82900,82000,82300,81574.74219,11625146
2021.3.18,82800,83800,82600,82900,82169.46094,18585244
2021.3.19,82100,82500,81800,81900,81178.26563,15869700
2021.3.22,82000,82300,81700,82000,81277.38281,12670506
2021.3.23,82600,82900,81800,81800,81079.14844,13299907
2021.3.24,81000,81600,80700,81000,80286.20313,17926638
2021.3.25,81000,82100,80800,81200,80484.4375,14758826
2021.3.26,81400,81600,81000,81500,80781.79688,12845778
2021.3.29,81700,81700,81000,81600,80880.91406,14952134
2021.3.30,81600,82300,81300,82200,81837.67969,13121698
2021.3.31,82400,82700,81400,81400,81041.20313,17240518
2021.4.1,82500,83000,82000,82900,82534.59375,18676461
2021.4.2,84000,85200,83900,84800,84426.21875,22997538
2021.4.5,85800,86000,84800,85400,85023.57031,16255990
2021.4.6,86200,86200,85100,86000,85620.92969,19042023
2021.4.7,86100,86200,85400,85600,85222.6875,17885538
2021.4.8,85700,85700,84100,84700,84326.65625,19244259
2021.4.9,84700,84900,83400,83600,83231.50781,18193707
2021.4.12,84100,84100,83100,83200,82833.26563,12915282
2021.4.13,83000,84500,82800,84000,83629.74219,15238206
2021.4.14,84000,84300,83400,84000,83629.74219,13794652
2021.4.15,83700,84500,83400,84100,83729.30469,16377412
2021.4.16,84700,84700,83600,83900,83530.1875,15429522
2021.4.19,83800,84000,83300,83300,82932.82813,15287311
2021.4.20,83300,84000,83100,83900,83530.1875,15521965
2021.4.21,83300,83500,82500,82600,82235.91406,21636079
2021.4.22,82900,83000,82400,82400,82036.79688,13934746
2021.4.23,81900,82900,81600,82800,82435.03125,17805080
2021.4.26,82900,83500,82600,83500,83131.94531,15489938
2021.4.27,83200,83300,82500,82900,82534.59375,12941533
2021.4.28,83200,83200,82100,82100,81738.11719,15596759
2021.4.29,82400,82500,81500,81700,81339.88281,20000973
2021.4.30,81900,82100,81500,81500,81140.76563,18673197
2021.5.3,81000,82400,81000,81700,81339.88281,15710336
2021.5.4,81900,82600,81800,82600,82235.91406,12532550
2021.5.6,81700,82300,81700,82300,81937.23438,17047511
2021.5.7,81800,82100,81500,81900,81539,14154882
2021.5.10,82300,83500,81800,83200,82833.26563,19385027
2021.5.11,82500,82600,81100,81200,80842.08594,28996680
2021.5.12,80800,81200,79800,80000,79647.375,35812268
2021.5.13,78900,79600,78400,78500,78153.98438,31490096
2021.5.14,79000,80300,78900,80100,79746.92969,16450920
2021.5.17,80800,80900,79200,79600,79249.14063,17740855
2021.5.18,79600,80000,79100,79600,79249.14063,17494407
2021.5.20,79400,79700,79100,79500,79149.57813,16541828
2021.5.21,80100,81500,79800,80100,79746.92969,20961714
2021.5.24,80100,80400,79500,79700,79348.69531,13398666
2021.5.25,80000,80400,79800,79900,79547.8125,13628942
2021.5.26,80400,80500,79700,79800,79448.25781,11984359
2021.5.27,80000,80000,79100,79600,79249.14063,23198510
2021.5.28,79800,80400,79400,80100,79746.92969,12360199
2021.5.31,80300,80600,79600,80500,80145.17188,13321324
2021.6.1,80500,81300,80100,80600,80244.72656,14058401
2021.6.2,80400,81400,80300,80800,80443.85156,16414644
2021.6.3,81300,83000,81100,82800,82435.03125,29546007
2021.6.4,82700,82700,81500,82200,81837.67969,18112259
2021.6.7,82700,82800,81600,81900,81539,16496197
2021.6.8,82300,82600,81800,81900,81539,12781226
2021.6.9,81500,82000,81100,81100,80742.52344,14908823
2021.6.10,81300,81400,80900,81000,80642.96875,17586995
2021.6.11,81200,81700,80700,81000,80642.96875,14087962
2021.6.14,80800,80900,80500,80500,80145.17188,10550078
2021.6.15,80900,81200,80600,80900,80543.40625,10075685
2021.6.16,81500,81900,81100,81800,81439.4375,14999855
2021.6.17,81100,81300,80700,80900,80543.40625,14007385
2021.6.18,81100,81100,80500,80500,80145.17188,14916721
2021.6.21,79700,80000,79600,79900,79547.8125,16063340
2021.6.22,80200,80300,79900,80000,79647.375,11773365
2021.6.23,80500,80600,79900,80100,79746.92969,13856548
2021.6.24,80400,81400,80100,81200,80842.08594,18771080
2021.6.25,81500,81900,81200,81600,81240.32031,13481405
2021.6.28,81700,82000,81600,81900,81539,11578529
2021.6.29,81900,82100,80800,81000,81000,15744317
2021.6.30,81100,81400,80700,80700,80700,13288643
2021.7.1,80500,80600,80000,80100,80100,13382882
2021.7.2,80000,80400,79900,80000,80000,8753097
2021.7.5,80100,80800,80000,80400,80400,8330969
2021.7.6,80600,81200,80500,81200,81200,12131651
2021.7.7,81200,81300,80300,80800,80800,15992202
2021.7.8,81100,81200,79900,79900,79900,16660998
2021.7.9,79600,79800,79000,79400,79400,22720577
2021.7.12,79900,80000,79500,79700,79700,9768108
2021.7.13,80000,80200,79800,79800,79800,9863450
2021.7.14,79400,79600,79100,79500,79500,11575636
2021.7.15,79800,80600,79500,80600,80600,13766279
2021.7.16,80100,80100,79500,79800,79800,10859399
2021.7.19,79100,79200,78800,79000,79000,13155414
2021.7.20,78500,79000,78400,79000,79000,12456646
2021.7.21,79000,79100,78500,78500,78500,12355296
2021.7.22,79000,79800,78900,79700,79700,12618790
2021.7.23,79700,79900,79200,79300,79300,9098910
2021.7.26,79400,79500,78800,78800,78800,10040975
2021.7.27,79200,79400,78500,78500,78500,11427693
2021.7.28,78300,79200,78100,79200,79200,12743417
2021.7.29,78800,79400,78800,79000,79000,14360453
2021.7.30,78900,78900,78500,78500,78500,13823411
2021.8.2,79200,79500,78700,79300,79300,11739124
2021.8.3,79400,81400,79300,81400,81400,24339360
2021.8.4,82200,83100,81800,82900,82900,25642368
2021.8.5,83300,83300,82000,82100,82100,18485469
2021.8.6,81900,82500,81300,81500,81500,13342623
2021.8.9,81500,82300,80900,81500,81500,15522581
2021.8.10,82300,82400,80100,80200,80200,20362639
2021.8.11,79600,79800,78500,78500,78500,30241137
2021.8.12,77100,78200,76900,77000,77000,42365223
2021.8.13,75800,76000,74100,74400,74400,61270643
2021.8.17,74000,75100,74000,74200,74200,30944847
2021.8.18,73900,74600,73100,73900,73900,29192631
2021.8.19,73500,74400,73100,73100,73100,22166298
2021.8.20,73500,73900,72500,72700,72700,22364803
2021.8.23,73300,74000,73000,73300,73300,19384648
2021.8.24,73900,75700,73900,75600,75600,21016913
2021.8.25,76200,76600,74900,75700,75700,22319664
2021.8.26,76100,76200,74600,74600,74600,16671494
2021.8.27,74300,75000,73800,74300,74300,15172748